ID,Author,"""",?,/,@,_,*,;,!,',.
21470,"Kingston, William Henry Giles",0.06931350969724656,0.025391370752195497,0.14044943820224715,0.16666666666666666,0.12254246993701087,0.007662835249042149,0.08023722309436594,0.027944337594750537,0.05449273535251662,0.06493482751686441
21471,"Kingston, William Henry Giles",0.006700167504187605,0.004677357770141275,0.14044943820224715,0.16666666666666666,0.014124832983393775,0.007662835249042149,0.011628583057154486,0.005430478560923181,0.009234454284723751,0.010465987824719842
21472,"Kingston, William Henry Giles",0.02353364619239448,0.010500190912562045,0.14044943820224715,0.16666666666666666,0.006871540370299675,0.007662835249042149,0.023954881097738242,0.013915601312365652,0.01623120804311513,0.025822197034789128
21473,"Kingston, William Henry Giles",0.05852956241261404,0.024818633066055747,0.14044943820224715,0.16666666666666666,0.05859896926894445,0.007662835249042149,0.05267748124890982,0.028170607534788995,0.06123735384033534,0.06297873896272464
21474,"Kingston, William Henry Giles",0.026371527056771458,0.0143184421534937,0.14044943820224715,0.16666666666666666,0.037602595915251,0.007662835249042149,0.08157451014593871,0.016857110532865708,0.02193576853982161,0.04339957221988629
21475,"Kingston, William Henry Giles",0.038429059900051216,0.02071401298205422,0.14044943820224715,0.16666666666666666,0.028631418209581982,0.007662835249042149,0.02476888191173905,0.03292227627559679,0.04094046455923603,0.04841776201531965
21476,"Kingston, William Henry Giles",0.0339022938383377,0.022623138602520045,0.14044943820224715,0.16666666666666666,0.0433288795571674,0.007662835249042149,0.07116692830978545,0.024776558434212014,0.03574017460367487,0.04314363539971847
21477,"Kingston, William Henry Giles",0.02306297326854659,0.014222985872470409,0.14044943820224715,0.16666666666666666,0.04142011834319526,0.007662835249042149,0.08238851095993953,0.016743975562846476,0.00806832865832519,0.04334472861556461
21479,"Kingston, William Henry Giles",0.0314381826487811,0.012409316533027874,0.14044943820224715,0.16666666666666666,0.01870585989692689,0.007662835249042149,0.05087505087505087,0.020703699513519632,0.012102492987487787,0.02978007714667008
21480,"Kingston, William Henry Giles",0.020598862078989998,0.00782741504390989,0.14044943820224715,0.16666666666666666,0.020614621110899026,0.007662835249042149,0.018663875806732948,0.023418938793981214,0.01147215481105613,0.01947862013491527
21481,"Kingston, William Henry Giles",0.036809391309162894,0.021573119511263842,0.14044943820224715,0.16666666666666666,0.10307310555449513,0.007662835249042149,0.058549915692772826,0.05362597578911641,0.0451952472501497,0.04527339536754355
21482,"Kingston, William Henry Giles",0.017567174716558,0.006300114547537228,0.14044943820224715,0.16666666666666666,0.032448940637526236,0.007662835249042149,0.03471132042560614,0.008032582871365539,0.006744618487818714,0.020191586991097056
21483,"Kingston, William Henry Giles",0.01852236388554342,0.005822833142420772,0.14044943820224715,0.16666666666666666,0.0173697270471464,0.007662835249042149,0.05128205128205128,0.020251159633442692,0.008698666834756846,0.031023198844628074
21486,"Kingston, William Henry Giles",0.006783227431925468,0.003627338678885071,0.14044943820224715,0.16666666666666666,0.01374308074059935,0.007662835249042149,0.0033722890865748012,0.0027152392804615905,0.0024898357969050395,0.006946856547412297
21487,"Kingston, William Henry Giles",0.013068095297423758,0.005059182894234441,0.14044943820224715,0.16666666666666666,0.04122924222179805,0.007662835249042149,0.009651723937438223,0.0076931779613078404,0.00828894702007627,0.0193780735269922
21490,"Kingston, William Henry Giles",0.029154034635989867,0.008686521573119511,0.14044943820224715,0.16666666666666666,0.014315709104790991,0.007662835249042149,0.025292168149311005,0.007580042991288606,0.019603517287024492,0.03969762892817316
21491,"Kingston, William Henry Giles",0.008915098910530614,0.004581901489117984,0.14044943820224715,0.16666666666666666,0.014124832983393775,0.007662835249042149,0.0124425838711553,0.002262699400384659,0.004822087049702165,0.011471453903950568
21492,"Kingston, William Henry Giles",0.016418179049517558,0.00715922107674685,0.14044943820224715,0.16666666666666666,0.027677037602595912,0.007662835249042149,0.017617303331589045,0.010521552211788665,0.00510573922909641,0.016160582073453868
