ID,Author,/,*,0,_,9,1,<,>,],[,4,"""",m_M,o_O,e_E
1530,"Shakespeare, William",0.024154589371980676,0.24468085106382975,0.00799016594960049,0.0002824858757062147,0.005224660397074192,0.0,0.002136752136752137,0.002272727272727273,0.08563134978229317,0.0853012048192771,0.0,0.0035328123327266893,0.023074163752129853,0.02604454436336617,0.02469053030556989
1531,"Shakespeare, William",0.05072463768115942,0.2712765957446809,0.04363859864781807,0.0002824858757062147,0.02403343782654128,0.022580645161290325,0.002136752136752137,0.002272727272727273,0.1127237542331882,0.112289156626506,0.01912045889101338,0.00856439353388288,0.03200609810779302,0.03499914264484539,0.03035585383241816
1532,"Shakespeare, William",0.024154589371980676,0.24468085106382975,0.006146281499692685,0.0002824858757062147,0.005224660397074192,0.0,0.002136752136752137,0.002272727272727273,0.13594581519109822,0.13542168674698793,0.0,0.0034257574135531533,0.029486144740382032,0.029759750033341588,0.030425133922884557
1533,"Shakespeare, William",0.024154589371980676,0.24468085106382975,0.006146281499692685,0.0002824858757062147,0.005224660397074192,0.0,0.002136752136752137,0.002272727272727273,0.09240445089501692,0.0925301204819277,0.0,0.009099668129750564,0.022258093444534117,0.01912537072671964,0.02022308189130177
1534,"Shakespeare, William",0.03864734299516908,1.0,0.011063306699446834,0.0002824858757062147,0.005224660397074192,0.0032258064516129032,0.002136752136752137,0.002272727272727273,0.14465408805031446,0.14409638554216864,0.0057361376673040155,0.0034257574135531533,0.030230472603353955,0.029070690520192306,0.03057039862870118
15348,"Ballantyne, R. M. (Robert Michael)",0.06280193236714976,0.8882978723404256,0.08420405654578979,0.2474576271186441,0.03657262277951934,0.3193548387096774,0.0,0.0,0.005321722302854378,0.005301204819277107,0.14722753346080306,0.4509153195589338,0.10673482198905927,0.1181721188103721,0.13555208410156014
1535,"Shakespeare, William",0.033816425120772944,0.9574468085106382,0.00860479409956976,0.0002824858757062147,0.005224660397074192,0.001612903225806454,0.002136752136752137,0.002272727272727273,0.1049830672472182,0.1055421686746988,0.0,0.0035328123327266893,0.03304636355483813,0.03287798248455173,0.032686793650367967
1565,"Lytton, Edward Bulwer Lytton, Baron",0.05797101449275361,0.05319148936170212,0.0006146281499692688,0.0,0.0,0.035483870967741936,0.0,0.0,0.0,0.0,0.013384321223709368,0.015201798522642116,0.14626490897677338,0.15578778237150787,0.19921825239854374
15689,"Ballantyne, R. M. (Robert Michael)",0.06038647342995169,0.13297872340425532,0.091579594345421,0.14858757062146893,0.005224660397074192,0.1717741935483871,0.0,0.0,0.001451378809869376,0.0014457831325301205,0.015296367112810709,0.3874317524890269,0.10126446058649448,0.11672731660538165,0.12967445062005678
15697,"Hawthorne, Nathaniel",0.09178743961352658,0.0,0.030116779348494164,0.01751412429378531,0.027168234064785798,0.1629032258064516,0.0,0.0,0.002902757619738752,0.002891566265060241,0.06883365200764817,0.22449416550690504,0.07445072190834902,0.08313804688145003,0.100335449728355
15793,"Parker, Gilbert",0.09420289855072464,0.29255319148936165,0.006146281499692685,0.0011299435028248588,0.00626959247648903,0.03629032258064517,0.0,0.0,0.0,0.0,0.01912045889101338,0.10833957820361846,0.02147789435925029,0.023243850858307772,0.02625491944513352
16716,"Parker, Gilbert",0.07004830917874398,0.05319148936170212,0.0,0.006214689265536724,0.004179728317659353,0.042741935483870966,0.0,0.0,0.00822447992259313,0.00819277108433735,0.013384321223709368,0.030082432287763625,0.005461393596986818,0.006760404163570663,0.0071894855171088295
1684,"Meredith, George",0.026570048309178744,0.05319148936170212,0.0012292562999385373,0.0,0.003134796238244515,0.037096774193548385,0.0,0.0,0.0004837929366231253,0.0004819277108433735,0.0248565965583174,1.0,0.19318446776073891,0.20784194181416352,0.2247580225227339
17816,"Meredith, George",0.07004830917874398,0.15425531914893614,0.12845728334357714,0.7536723163841809,0.05224660397074191,0.4282258064516129,0.0,0.0,0.006289308176100628,0.006265060240963855,0.2084130019120459,0.0172358419869393,0.1395211191821361,0.13354100380411654,0.15731720671614605
17945,"Twain, Mark",0.07004830917874398,0.2127659574468085,0.0024585125998770746,0.023728813559322038,0.01880877742946709,0.04758064516129032,0.0,0.0,0.0,0.0,0.030592734225621414,0.023766192056525002,0.01747825307147341,0.013724033252678444,0.009953984610880548
1837,"Twain, Mark",0.05797101449275361,0.05319148936170212,0.025814382298709283,0.09152542372881356,0.008359456635318705,0.062096774193548386,0.0,0.0,0.0,0.0,0.028680688336520068,0.2275987581629376,0.07227154515290107,0.0724750890696744,0.08533072303831189
1892,"Twain, Mark",0.05797101449275361,0.05319148936170212,0.0,0.0,0.005224660397074192,0.03467741935483872,0.0,0.0,0.0004837929366231253,0.0004819277108433735,0.015296367112810709,0.004710416443635585,0.004968164290198189,0.005458494484348506,0.005629566060801101
1916,"Hawthorne, Nathaniel",0.05797101449275361,0.05319148936170212,0.0006146281499692688,0.0,0.005224660397074192,0.040322580645161296,0.0,0.0,0.0004837929366231253,0.0004819277108433735,0.015296367112810709,0.002355208221817793,0.02092189041341584,0.02122112777132116,0.026449350666764997
1926,"Hawthorne, Nathaniel",0.05797101449275361,0.05319148936170212,0.0196681007990166,0.0,0.031347962382445145,0.13951612903225807,0.0,0.0,0.0009675858732462508,0.000963855421686747,0.06500956022944551,0.16946793705170754,0.0560756882790781,0.06346650916734937,0.07675563571187527
19419,"Kingston, William Henry Giles",0.07004830917874398,0.15957446808510636,0.003073140749846341,0.0022598870056497176,0.013584117032392895,0.05483870967741936,0.0,0.0,0.01983551040154814,0.019759036144578312,0.026768642447418736,0.13595974735039076,0.06487310555107165,0.07024596566768915,0.08132365199940106
19484,"Twain, Mark",0.0748792270531401,0.1648936170212766,0.004302397049784879,0.032203389830508466,0.014629049111807738,0.04596774193548387,0.0,0.0,0.004837929366231252,0.004819277108433735,0.04015296367112809,0.029440102772722406,0.009909425163662451,0.011494909850693187,0.012336325786273156
19506,"Twain, Mark",0.08937198067632851,0.0,0.07682851874615856,0.0022598870056497176,0.02298850574712644,0.07419354838709677,0.0,0.0,0.0,0.0,0.06883365200764817,0.0034257574135531533,0.0013541386422742355,0.002029073865909654,0.00179681266887022
1951,"Lytton, Edward Bulwer Lytton, Baron",0.06038647342995169,0.11702127659574467,0.027658266748617086,0.005649717514124294,0.009404388714733545,0.05,0.0,0.0,0.0,0.0,0.017208413001912046,0.07269029011883096,0.058461124562819475,0.060091070169756323,0.06932255245732011
19640,"Twain, Mark",0.08937198067632851,0.22872340425531915,0.08051628764597417,0.0022598870056497176,0.019853709508881927,0.08306451612903226,0.0,0.0,0.0,0.0,0.06883365200764817,0.003211647575206081,0.0012375571697605596,0.0018798305612183336,0.0015800330309592605
19682,"Twain, Mark",0.08937198067632851,0.0,0.04732636754763368,0.0022598870056497176,0.011494252873563218,0.05564516129032258,0.0,0.0,0.0,0.0,0.036328871892925434,0.003211647575206081,0.0013362030311182852,0.001908409066371991,0.0015062832572369758
19841,"Twain, Mark",0.08937198067632851,0.015957446808510634,0.005531653349723415,0.0022598870056497176,0.004179728317659353,0.042741935483870966,0.0,0.0,0.0,0.0,0.0248565965583174,0.003211647575206081,0.0012465249753385345,0.0018798305612183336,0.001481699999329547
19987,"Twain, Mark",0.0821256038647343,0.2180851063829787,0.1149354640442532,0.16214689265536725,0.13793103448275865,0.27983870967741936,0.0,0.0,0.0648282535074988,0.06457831325301204,0.11281070745697895,0.15490846804410666,0.11113801452784502,0.10848083017382082,0.1281301750551447
2081,"Hawthorne, Nathaniel",0.05797101449275361,0.05319148936170212,0.0049170251997541475,0.0,0.0010449320794148377,0.03387096774193549,0.0,0.0,0.0,0.0,0.013384321223709368,0.1954822824108768,0.08053089409021613,0.08517982230520574,0.09637754520525904
20943,"Twain, Mark",0.07004830917874398,0.15957446808510636,0.006146281499692685,0.02090395480225989,0.013584117032392895,0.03951612903225807,0.0,0.0,0.0004837929366231253,0.0004819277108433735,0.02294455066921606,0.03340113478214324,0.01792664335037216,0.014403566597443178,0.010177468773675351
21202,"Ballantyne, R. M. (Robert Michael)",0.11594202898550725,0.07446808510638298,0.011677934849416104,0.022033898305084745,0.002089864158829677,0.04516129032258065,0.0,0.0,0.0024189646831156266,0.002409638554216868,0.017208413001912046,0.08007707954180494,0.021675186081965742,0.02454576053752993,0.0268538570014236
21336,"Jacobs, W. W. (William Wymark)",0.07729468599033816,0.2127659574468085,0.004302397049784879,0.003389830508474577,0.002089864158829677,0.037096774193548385,0.0,0.0,0.0,0.0,0.015296367112810709,0.3646290547050637,0.039879831405255126,0.04374734061132598,0.04802898142623123
21383,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0,0.04463276836158192,0.0,0.03387096774193549,0.0,0.0,0.0,0.0,0.013384321223709368,0.06915747778610427,0.03220338983050846,0.040737071401807434,0.04468342350919302
21386,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.020282728948985862,0.15480225988700566,0.002089864158829677,0.0532258064516129,0.0,0.0,0.001451378809869376,0.0014457831325301205,0.02103250478011472,0.12364843164543413,0.06629898663796968,0.0758028972253447,0.08752533751695686
21387,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.014751075599262448,0.09661016949152544,0.0010449320794148377,0.037096774193548385,0.0,0.0,0.0004837929366231253,0.0004819277108433735,0.02103250478011472,0.36238090140241946,0.15136759035064118,0.17203942563555422,0.20004290895925655
21388,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0,0.0536723163841808,0.0,0.03387096774193549,0.0,0.0,0.0004837929366231253,0.0004819277108433735,0.013384321223709368,0.11626164222246012,0.04349385705317908,0.05297819777595722,0.061954279609975425
21389,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0,0.04576271186440678,0.005224660397074192,0.035483870967741936,0.0,0.0,0.0,0.0,0.015296367112810709,0.4530564179424045,0.14274056138462918,0.15589257022373795,0.18232508453288454
21390,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.02089735709895513,0.07457627118644068,0.007314524555903867,0.061290322580645165,0.0,0.0,0.0,0.0,0.026768642447418736,0.2240659458302109,0.1015783337817236,0.11229129752764178,0.13538223613783607
21391,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.03749231714812538,0.18361581920903955,0.04075235109717869,0.2258064516129032,0.0,0.0,0.0,0.0,0.11281070745697895,0.06851514827106306,0.13907272890323735,0.1531363321711408,0.19155498045630995
21392,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0012292562999385373,0.06892655367231637,0.007314524555903867,0.037096774193548385,0.0,0.0,0.0,0.0,0.017208413001912046,0.08703564928808477,0.03666935700834005,0.038774680714589636,0.04461861310198253
21393,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0,0.04406779661016949,0.005224660397074192,0.03387096774193549,0.0,0.0,0.0,0.0,0.013384321223709368,0.2817685472647468,0.08626132185454219,0.10119648674909977,0.11968247370150115
21395,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0006146281499692688,0.05254237288135594,0.007314524555903867,0.04112903225806452,0.0,0.0,0.0,0.0,0.013384321223709368,0.05331334974842094,0.025504439063761097,0.031376023269253976,0.03461546197528712
21401,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.003073140749846341,0.04463276836158192,0.0010449320794148377,0.037096774193548385,0.0,0.0,0.0,0.0,0.02294455066921606,0.16068943367947758,0.07150031387319522,0.08314122227091153,0.09205089181355162
21402,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.33681622618315915,0.4299435028248588,0.09090909090909093,0.4443548387096774,0.0,0.0,0.0,0.0,0.4588910133843212,0.028583663419334118,0.0972648192987176,0.10694394167444636,0.1350715931515513
21404,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.003073140749846341,0.20225988700564973,0.0010449320794148377,0.03387096774193549,0.0,0.0,0.0,0.0,0.030592734225621414,0.3822931163686972,0.10816967088153527,0.12662500555693154,0.14980813884624064
21448,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0006146281499692688,0.04067796610169492,0.0,0.035483870967741936,0.0,0.0,0.0,0.0,0.03250478011472275,0.06701637940263355,0.02490359609003677,0.027295647811204048,0.030163657452414637
21449,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.001843884449907806,0.0423728813559322,0.007314524555903867,0.04435483870967742,0.0,0.0,0.0,0.0,0.034416826003824084,0.2282410876779788,0.09588377723970944,0.10857291646820484,0.12340795469529052
21450,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0024585125998770746,0.04180790960451978,0.0,0.03467741935483872,0.0,0.0,0.0,0.0,0.02294455066921606,0.18488384541269676,0.07697964308133799,0.07940378887470549,0.09181399860098914
21451,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0012292562999385373,0.04858757062146893,0.002089864158829677,0.049193548387096775,0.0,0.0,0.0009675858732462508,0.000963855421686747,0.0248565965583174,0.08896263783320844,0.042901981885032726,0.0507903544369717,0.05758739906896498
21452,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0,0.051977401129943514,0.0,0.03629032258064517,0.0,0.0,0.0004837929366231253,0.0004819277108433735,0.02294455066921606,0.2284551975163259,0.08656622724419334,0.10546421018537924,0.1169961940647076
21454,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0,0.04406779661016949,0.0,0.03467741935483872,0.0,0.0,0.0004837929366231253,0.0004819277108433735,0.030592734225621414,0.05127930628412376,0.038866469374943945,0.042591498847333625,0.0527221488449221
21456,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0,0.05649717514124294,0.0,0.03467741935483872,0.0,0.0,0.0,0.0,0.02294455066921606,0.09752703136709133,0.038866469374943945,0.04703069331453503,0.05429547735099752
21457,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.02642901044867855,0.06949152542372881,0.011494252873563218,0.08548387096774193,0.0,0.0,0.0024189646831156266,0.002409638554216868,0.04206500956022944,0.08221817792527568,0.0771589991928975,0.08685642794088695,0.10462634565401524
21458,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0,0.08983050847457627,0.0,0.03467741935483872,0.0,0.0,0.0,0.0,0.02294455066921606,0.16946793705170754,0.05874809434131467,0.06527648116041433,0.07413193164066427
21460,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.007375537799631222,0.06045197740112995,0.002089864158829677,0.03790322580645161,0.0,0.0,0.001451378809869376,0.0014457831325301205,0.028680688336520068,0.06423295150412163,0.02685857770603533,0.03318599526231892,0.03842139726768262
21463,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0,0.051977401129943514,0.0,0.03467741935483872,0.0,0.0,0.0,0.0,0.02294455066921606,0.23519965742425866,0.039323827459420674,0.05024101206012917,0.055032975088220366
21464,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0,0.04124293785310735,0.0,0.03467741935483872,0.0,0.0,0.0,0.0,0.030592734225621414,0.07290439995717804,0.032795264998654816,0.034421221762849216,0.041172487311686656
21465,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0547019053472649,0.049152542372881365,0.03343782654127482,0.18387096774193548,0.0,0.0,0.0009675858732462508,0.000963855421686747,0.13766730401529634,0.32587517396424365,0.20305802170208948,0.2213373470256127,0.24570519310149086
21466,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0,0.0423728813559322,0.0,0.03467741935483872,0.0,0.0,0.0,0.0,0.02294455066921606,0.13339042929022588,0.06259528293426597,0.06799461453947328,0.07893684114075256
21467,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.003073140749846341,0.04180790960451978,0.0,0.037096774193548385,0.0,0.0,0.0004837929366231253,0.0004819277108433735,0.02294455066921606,0.07900653035006959,0.025728634203210476,0.030242409231492243,0.03399641084434552
21468,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0,0.049152542372881365,0.0,0.035483870967741936,0.0,0.0,0.0004837929366231253,0.0004819277108433735,0.026768642447418736,0.2387324697569853,0.1146354587032553,0.12009322943459015,0.1319495193973079
21469,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0,0.04180790960451978,0.00626959247648903,0.037096774193548385,0.0,0.0,0.0,0.0,0.02294455066921606,0.0799700246226314,0.03236481033091202,0.03939705704904706,0.04601091943619416
21470,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.004302397049784879,0.3627118644067797,0.0010449320794148377,0.03951612903225807,0.0,0.0,0.0,0.0,0.03250478011472275,0.5368804196552832,0.16496278360685138,0.18518553800623647,0.2199285297647382
21471,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0,0.04180790960451978,0.0,0.03951612903225807,0.0,0.0,0.0004837929366231253,0.0004819277108433735,0.02294455066921606,0.052671020233379724,0.025585149313962868,0.026333504804364256,0.028507639806105142
21472,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0006146281499692688,0.02033898305084746,0.0,0.037096774193548385,0.0,0.0,0.0004837929366231253,0.0004819277108433735,0.02294455066921606,0.18284980194839956,0.06259528293426597,0.0672896780790164,0.07850775154818654
21473,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.006146281499692685,0.1734463276836158,0.0010449320794148377,0.04112903225806452,0.0,0.0,0.0,0.0,0.034416826003824084,0.4534846376190986,0.1457896152811407,0.15818202602549206,0.1789303601000315
21474,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0049170251997541475,0.1112994350282486,0.0,0.040322580645161296,0.0,0.0,0.0004837929366231253,0.0004819277108433735,0.04015296367112809,0.2047960603789744,0.1079813469643978,0.12451019617556094,0.14520436509266768
21475,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0006146281499692688,0.0847457627118644,0.0,0.037096774193548385,0.0,0.0,0.0009675858732462508,0.000963855421686747,0.02294455066921606,0.2980408949791243,0.10191911039368666,0.11450136859285792,0.12763404021374022
21476,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0006146281499692688,0.12824858757062144,0.0010449320794148377,0.03629032258064517,0.0,0.0,0.0,0.0,0.02294455066921606,0.263033936409378,0.10707559860102232,0.11415842653101405,0.1273815031097821
21477,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.015980331899200985,0.12259887005649718,0.002089864158829677,0.04193548387096775,0.0,0.0,0.0,0.0,0.0248565965583174,0.17920993469649932,0.11120975697246882,0.12148087462927327,0.14522671350894714
21479,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0,0.05536723163841808,0.004179728317659353,0.03790322580645161,0.0,0.0,0.0004837929366231253,0.0004819277108433735,0.02294455066921606,0.2439781607964886,0.06224553851672495,0.07499317291265774,0.08956351308164548
21480,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0024585125998770746,0.061016949152542375,0.0,0.03467741935483872,0.0,0.0,0.0,0.0,0.02294455066921606,0.1601541590836099,0.038418079096045187,0.04241050164802713,0.046578569209692965
21481,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.012292562999385371,0.3050847457627119,0.009404388714733545,0.06935483870967743,0.0,0.0,0.0,0.0,0.053537284894837465,0.28551546943582057,0.09802708277284547,0.10895713859304844,0.13543810717853474
21482,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0006146281499692688,0.09604519774011301,0.0,0.035483870967741936,0.0,0.0,0.0,0.0,0.02294455066921606,0.1367091317846055,0.05482916330373957,0.06379992506080871,0.0772361266618841
21483,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0,0.051412429378531084,0.0,0.035483870967741936,0.0,0.0,0.0,0.0,0.02294455066921606,0.1440959212075795,0.07264819298717604,0.0862816824483523,0.09848053117715813
21486,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0,0.04067796610169492,0.0,0.03467741935483872,0.0,0.0,0.0004837929366231253,0.0004819277108433735,0.02294455066921606,0.05331334974842094,0.014016680118375032,0.016188135474815988,0.01763513528613795
21487,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.001843884449907806,0.12203389830508475,0.005224660397074192,0.049193548387096775,0.0,0.0,0.0,0.0,0.04588910133843212,0.1019162830532063,0.04572684064209488,0.053210001206648,0.06336446467721064
21490,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0024585125998770746,0.0423728813559322,0.008359456635318705,0.035483870967741936,0.0,0.0,0.0,0.0,0.02294455066921606,0.2263140991328552,0.09121155053358444,0.10836016537428317,0.1245700723418235
21491,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.0,0.04180790960451978,0.005224660397074192,0.03790322580645161,0.0,0.0,0.0004837929366231253,0.0004819277108433735,0.02294455066921606,0.06979980730114549,0.026966191372971036,0.02999155346403237,0.035489285051814805
21492,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.004302397049784879,0.08192090395480227,0.00626959247648903,0.04112903225806452,0.0,0.0,0.0,0.0,0.0248565965583174,0.127823573493202,0.035234508115864045,0.03786651932859565,0.04410012984429858
21493,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.001843884449907806,0.061016949152542375,0.005224660397074192,0.035483870967741936,0.0,0.0,0.0,0.0,0.0248565965583174,0.20222674231880955,0.08934624697336561,0.10373997370777527,0.1187125524349717
21506,"Kingston, William Henry Giles",0.06038647342995169,0.05319148936170212,0.003073140749846341,0.04745762711864407,0.002089864158829677,0.042741935483870966,0.0,0.0,0.0,0.0,0.017208413001912046,0.1670056739107162,0.08818940005380682,0.09742094867935552,0.11124371171436936
21691,"Ballantyne, R. M. (Robert Michael)",0.06038647342995169,0.05319148936170212,0.006146281499692685,0.026553672316384183,0.01044932079414838,0.049193548387096775,0.0,0.0,0.0019351717464925011,0.0019277108433734935,0.0248565965583174,0.05416978910180923,0.025325082952201598,0.028197458418275007,0.036052465142057705
21692,"Ballantyne, R. M. (Robert Michael)",0.06038647342995169,0.05319148936170212,0.029502151198524888,0.08700564971751412,0.01044932079414838,0.06532258064516129,0.0,0.0,0.0,0.0,0.04780114722753346,0.33090675516539986,0.08436911487758944,0.09155917973339432,0.10972625424899264
21693,"Ballantyne, R. M. (Robert Michael)",0.06038647342995169,0.05319148936170212,0.07068223724646587,0.10677966101694916,0.03448275862068966,0.08870967741935484,0.0,0.0,0.001451378809869376,0.0014457831325301205,0.09751434034416827,0.3760839310566321,0.09476280154246257,0.10010732816379928,0.11392775650953495
21694,"Ballantyne, R. M. (Robert Michael)",0.06038647342995169,0.05319148936170212,0.0,0.031073446327683617,0.005224660397074192,0.03387096774193549,0.0,0.0,0.0,0.0,0.02103250478011472,0.18713199871534095,0.05049771320957761,0.05514063799925061,0.0668888099244847
21695,"Ballantyne, R. M. (Robert Michael)",0.06038647342995169,0.05319148936170212,0.00368776889981561,0.0672316384180791,0.007314524555903867,0.04596774193548387,0.0,0.0,0.0,0.0,0.02294455066921606,0.14281126217749707,0.03084925118823424,0.035354786264535344,0.03834317781070445
21696,"Ballantyne, R. M. (Robert Michael)",0.06038647342995169,0.05319148936170212,0.0012292562999385373,0.10847457627118644,0.007314524555903867,0.0467741935483871,0.0,0.0,0.001451378809869376,0.0014457831325301205,0.015296367112810709,0.4020982764158013,0.09153439153439152,0.10439727932630938,0.118656681394273
21697,"Ballantyne, R. M. (Robert Michael)",0.06038647342995169,0.05319148936170212,0.017824216349108787,0.08926553672316384,0.00626959247648903,0.05403225806451613,0.0,0.0,0.0,0.0,0.026768642447418736,0.2327373942832673,0.06670253788897856,0.07596484208788208,0.08968866421281056
21698,"Ballantyne, R. M. (Robert Michael)",0.06038647342995169,0.05319148936170212,0.005531653349723415,0.14519774011299436,0.00626959247648903,0.043548387096774194,0.0,0.0,0.0004837929366231253,0.0004819277108433735,0.017208413001912046,0.39000107054919175,0.09252085014796878,0.10240631013393793,0.11724426148540985
21699,"Ballantyne, R. M. (Robert Michael)",0.06038647342995169,0.05319148936170212,0.011063306699446834,0.13728813559322034,0.01044932079414838,0.04516129032258065,0.0,0.0,0.0,0.0,0.02294455066921606,0.3632373407558077,0.0885929513048157,0.10050742723595048,0.11768899496937148
21701,"Ballantyne, R. M. (Robert Michael)",0.06038647342995169,0.05319148936170212,0.04671173939766441,0.08587570621468926,0.005224660397074192,0.0717741935483871,0.0,0.0,0.0024189646831156266,0.002409638554216868,0.028680688336520068,0.2917246547478857,0.08766029952470629,0.1002724484157982,0.11709229225470935
21702,"Ballantyne, R. M. (Robert Michael)",0.06038647342995169,0.05319148936170212,0.01290719114935464,0.18192090395480226,0.0010449320794148377,0.04435483870967742,0.0,0.0,0.0,0.0,0.0248565965583174,0.3708382400171288,0.08081786386871131,0.09211487288915986,0.10488782212448516
21703,"Ballantyne, R. M. (Robert Michael)",0.06038647342995169,0.05319148936170212,0.003073140749846341,0.04632768361581921,0.0,0.03629032258064517,0.0,0.0,0.0009675858732462508,0.000963855421686747,0.015296367112810709,0.13082111123006102,0.03082234777150031,0.039559001911584464,0.04561535246804735
21704,"Ballantyne, R. M. (Robert Michael)",0.06038647342995169,0.05319148936170212,0.03933620159803319,0.07570621468926554,0.01671891327063741,0.1032258064516129,0.0,0.0,0.004837929366231252,0.004819277108433735,0.053537284894837465,0.06958569746279841,0.037754461483275034,0.043166244339868286,0.05047166332557843
21705,"Ballantyne, R. M. (Robert Michael)",0.06038647342995169,0.05319148936170212,0.0430239704978488,0.13559322033898305,0.002089864158829677,0.06048387096774194,0.0,0.0,0.0019351717464925011,0.0019277108433734935,0.02294455066921606,0.27320415373086393,0.08644067796610169,0.09460437822698954,0.10878315108199857
21706,"Ballantyne, R. M. (Robert Michael)",0.06038647342995169,0.05319148936170212,0.003073140749846341,0.08361581920903956,0.0,0.03387096774193549,0.0,0.0,0.0,0.0,0.013384321223709368,0.3455732790921743,0.06806564433683078,0.07821936860555948,0.08607045561716269
21707,"Ballantyne, R. M. (Robert Michael)",0.06038647342995169,0.05319148936170212,0.0049170251997541475,0.054237288135593226,0.002089864158829677,0.035483870967741936,0.0,0.0,0.003386550556361877,0.0033734939759036144,0.013384321223709368,0.2667808585804517,0.10166801183750336,0.1178641060326049,0.14206664744702865
21708,"Ballantyne, R. M. (Robert Michael)",0.06038647342995169,0.05319148936170212,0.08727719729563613,0.03333333333333333,0.01671891327063741,0.09435483870967742,0.0,0.0,0.0019351717464925011,0.0019277108433734935,0.05162523900573614,0.024622631409913286,0.026069410815173527,0.029385054076882525,0.03489928686203652
21709,"Ballantyne, R. M. (Robert Michael)",0.06038647342995169,0.05319148936170212,0.005531653349723415,0.09548022598870057,0.009404388714733545,0.04516129032258065,0.0,0.0,0.0,0.0,0.0248565965583174,0.2946151375655712,0.08457537440588288,0.09723677609058752,0.11398809723348954
21710,"Ballantyne, R. M. (Robert Michael)",0.06038647342995169,0.05319148936170212,0.0024585125998770746,0.05988700564971752,0.002089864158829677,0.040322580645161296,0.0,0.0,0.0004837929366231253,0.0004819277108433735,0.017208413001912046,0.24793919280590945,0.054291094969061066,0.06021808574821703,0.07128697824828642
21711,"Ballantyne, R. M. (Robert Michael)",0.06038647342995169,0.05319148936170212,0.004302397049784879,0.1576271186440678,0.0010449320794148377,0.0467741935483871,0.0,0.0,0.0,0.0,0.01912045889101338,0.2448346001498769,0.07276477445968971,0.07984834339931793,0.0980514415845921
21712,"Ballantyne, R. M. (Robert Michael)",0.06038647342995169,0.05319148936170212,0.005531653349723415,0.2785310734463277,0.002089864158829677,0.042741935483870966,0.0,0.0,0.0019351717464925011,0.0019277108433734935,0.017208413001912046,0.3863612032972915,0.11090485158281768,0.1268155289246226,0.15001374427601186
