ID,Author,/,w_W,h_H,e_E,u_U
15955,"Lang, Andrew",0.012924071082390954,0.08915686910608213,0.0920894841739013,0.09948502805600712,0.0723157004662276
15957,"Burnand, F. C. (Francis Cowley)",0.01009693053311793,0.009396708914568256,0.00924315103199,0.009858933347317637,0.008998735522508475
1596,"London, Jack",0.00605815831987076,0.04976899757251687,0.048191906225720366,0.04594262939850018,0.03840753411374092
15978,"Van Dyke, Henry",0.019386106623586433,0.010906894275838151,0.010763267236428741,0.010148408411558028,0.009262491563685448
15991,"Marryat, Frederick",0.0117124394184168,0.1755730314454152,0.15360351991352225,0.15429440453091406,0.15080639530824547
16000,"Quiller-Couch, Arthur",0.01211631663974152,0.08304900831161276,0.08918015066040604,0.0752928837380041,0.063270419759982
1603,"Van Dyke, Henry",0.009693053311793216,0.06423321736601299,0.06587170219234538,0.05878021920394357,0.04448943812205699
1606,"Scott, Walter",0.009693053311793216,0.21593413354513216,0.23289447015505185,0.22069746709318788,0.1949312294910284
16073,"Arthur, T. S. (Timothy Shay)",0.025040387722132476,0.047531685926191086,0.04403692193358781,0.040083905815721854,0.034583071516674814
1608,"Dumas, Alexandre",0.009693053311793216,0.0815500095085745,0.07238286660135798,0.07265404583355184,0.06493828884389521
16085,"Verne, Jules",0.012520193861066236,0.00785296387860347,0.008145289328784245,0.009531700666002412,0.007416199275446638
16090,"Davis, Richard Harding",0.02019386106623586,0.08691955745975635,0.08903236158497449,0.07912318422570665,0.06839038997106442
16100,"Crawford, F. Marion (Francis Marion)",0.012520193861066236,0.14351235555356684,0.14662787555315338,0.12855000262205676,0.1059911409000287
16113,"Seaman, Owen",0.021405492730210016,0.011757072701441948,0.011253082457859,0.012222979705280823,0.011054481137564293
16134,"Van Dyke, Henry",0.019386106623586433,0.00907229872585102,0.010155220754653244,0.008640201373957733,0.005880208212121917
16136,"Huxley, Thomas Henry",0.02019386106623586,0.03124405714093945,0.04182008580211465,0.042657716712989666,0.03521918902774869
16194,"Quiller-Couch, Arthur",0.0117124394184168,0.07399908270222501,0.08029169340945175,0.07265614347894489,0.0649227737826495
1620,"Davis, Richard Harding",0.009693053311793216,0.046345910753638433,0.04887173597270547,0.04274162252871152,0.034187437454909354
16208,"Scott, Walter",0.0117124394184168,0.1172351302674706,0.11444363746917542,0.1213403954061566,0.1281311332976487
1621,"Collins, Wilkie",0.009693053311793216,0.034946807915608606,0.03750464479951356,0.035769049242225605,0.02875716601891286
1622,"Collins, Wilkie",0.009693053311793216,0.1539606009419082,0.15342195047799204,0.16001258587235828,0.1265563545812097
16229,"Van Dyke, Henry",0.0117124394184168,0.09501862561945566,0.0943823261155964,0.08690544863390844,0.068149906521756
1623,"Collins, Wilkie",0.009693053311793216,0.1092926739230141,0.12193865486606087,0.12239760868425192,0.09077086581799282
1624,"Collins, Wilkie",0.009693053311793216,0.10214446321300326,0.09835574097219876,0.10213645183281768,0.07298284809979287
1625,"Collins, Wilkie",0.009693053311793216,0.03170270602843624,0.03309630780664122,0.03135979862604227,0.02431210097201859
16257,"London, Jack",0.0117124394184168,0.0594677435593391,0.060386616221328925,0.05497089517017148,0.04310859767118931
16259,"Baum, L. Frank (Lyman Frank)",0.019386106623586433,0.037161746445471135,0.03969192311590042,0.03643610047721433,0.030277642020991882
1626,"Collins, Wilkie",0.009693053311793216,0.15047039477364002,0.1602329155828801,0.15856730819654938,0.12392655170006285
1627,"Collins, Wilkie",0.009693053311793216,0.12628505587685834,0.13359287910009118,0.13388431485657348,0.09208964602387767
1628,"Collins, Wilkie",0.009693053311793216,0.0552839707807099,0.05926764179306152,0.05967591378677435,0.04690203014576401
1629,"Collins, Wilkie",0.009693053311793216,0.12855592719787906,0.13515944329966556,0.1405841942419634,0.10398194046871
16291,"Van Dyke, Henry",0.01009693053311793,0.01081740180998512,0.012946323007803262,0.011125911164717605,0.008075589378389071
163,"Alcott, Louisa May",0.009289176090468495,0.05165952591366215,0.0433697598216397,0.04053070428444072,0.026290271280845882
1630,"Collins, Wilkie",0.009693053311793216,0.16440884633024958,0.16786727696517242,0.1736493785725523,0.12954300387100778
1631,"Lang, Andrew",0.011308562197092085,0.1360173615383755,0.12498733236496301,0.11197440872620484,0.08400629911486576
16310,"Davis, Richard Harding",0.0117124394184168,0.046614388151197526,0.04748674120866128,0.04460642928312969,0.037375782540901584
16338,"Lang, Andrew",0.0117124394184168,0.03784412649760049,0.051819072391311685,0.04819550055063192,0.03386937869937242
1638,"Doyle, Arthur Conan",0.009693053311793216,0.023704316892821587,0.024051616390230717,0.02410404321149509,0.019742915435158683
164,"Verne, Jules",0.011308562197092085,0.11976329242781872,0.11420717494848495,0.12162987047039694,0.1074185265346335
1640,"MacDonald, George",0.009693053311793216,0.12357790878480418,0.10819427085092727,0.10600870522838114,0.08290472976642076
1641,"Wormeley, Katharine Prescott",0.009693053311793216,0.17033772219301288,0.19916478059656115,0.2043568094813572,0.182519180494465
1644,"Doyle, Arthur Conan",0.009693053311793216,0.08515208125915899,0.07891936628044455,0.07058157218522207,0.06312302667814781
16457,"Verne, Jules",0.02019386106623586,0.09443692459141097,0.11082491639360877,0.12222979705280825,0.10405951577493852
16472,"Ellis, Edward Sylvester",0.012924071082390954,0.06765630418489144,0.0715679154139783,0.0601311028370654,0.049950739680544885
16474,"Huxley, Thomas Henry",0.0117124394184168,0.07386484400344545,0.09789126102084247,0.09979128428339187,0.07889408643440621
16476,"Stratemeyer, Edward",0.01009693053311793,0.063148121217545,0.055023984055670036,0.051757302428024544,0.042658660895063885
1652,"Verne, Jules",0.009693053311793216,0.06421084424954973,0.06099044015809209,0.06114636320729981,0.054504410156159096
16529,"Lang, Andrew",0.0117124394184168,0.04306824919177117,0.04873661453231092,0.04936598667995176,0.03992025258519708
16545,"Abbott, Jacob",0.012924071082390954,0.053762598861208384,0.062307874201938986,0.06353558130997955,0.04282932656876663
1655,"London, Jack",0.011308562197092085,0.06447932164710883,0.06347751917035435,0.057393675599139965,0.047095968411335315
16566,"Baum, L. Frank (Lyman Frank)",0.012924071082390954,0.06243218149072075,0.06637840759382495,0.06933557082175258,0.06457368490462116
16578,"Kipling, Rudyard",0.01009693053311793,0.08075576387412885,0.07672786541904536,0.06808537416749698,0.05574561505581544
16579,"Quiller-Couch, Arthur",0.01009693053311793,0.06422203080778137,0.07114988345775766,0.07243169542188893,0.0650701668644837
166,"Wharton, Edith",0.009289176090468495,0.06640340966294901,0.08002567307367496,0.06672819759819602,0.049880921904939216
16601,"Lang, Andrew",0.0117124394184168,0.02022529728278501,0.02080447927574908,0.01839425245162305,0.013831677100545356
16604,"Quiller-Couch, Arthur",0.012520193861066236,0.09292673923014104,0.09458500827618822,0.09046515286590802,0.08068607600828505
1661,"Doyle, Arthur Conan",0.01009693053311793,0.12600539192106766,0.12263115224808295,0.11139545859772404,0.10200377015988273
16667,"Yonge, Charlotte M. (Charlotte Mary)",0.0117124394184168,0.07610215564977123,0.08117842786204099,0.07370496617546804,0.06438750416967272
1667,"Scott, Walter",0.009693053311793216,0.015594062174890653,0.016425700097963042,0.015910640306256225,0.013715314141202571
1668,"Scott, Walter",0.009693053311793216,0.008770261653597037,0.009369827382359894,0.009582044155435523,0.008098861970257628
1669,"London, Jack",0.011308562197092085,0.03666953788327945,0.032158902813904,0.033893754260842214,0.029812190183620756
16716,"Parker, Gilbert",0.0117124394184168,0.007226516617632253,0.00727966760125663,0.005802087157166081,0.005112212680459556
16719,"McCutcheon, George Barr",0.020597738287560584,0.03843701408387682,0.03986082491639361,0.0401405422413341,0.03528900680335436
16720,"Crawford, F. Marion (Francis Marion)",0.020597738287560584,0.14973208193035248,0.17844052967604632,0.15556767528449314,0.12936458066668216
16729,"Huxley, Thomas Henry",0.017366720516962843,0.09640575884017764,0.12169374725534575,0.1330242802454245,0.10789949343325034
16769,"Chesterton, G. K. (Gilbert Keith)",0.0117124394184168,0.058639938250198566,0.07066429078133972,0.07012428548953799,0.058546083610665066
1678,"Wormeley, Katharine Prescott",0.009693053311793216,0.08066627140827581,0.09618957538087357,0.09778803293303268,0.0785062099032636
1680,"Bell, Clara",0.009693053311793216,0.0240958464309286,0.02752677093537817,0.026835177513241385,0.02438191874762426
16804,"Trollope, Anthony",0.0117124394184168,0.08358596310673094,0.09260463466540553,0.07572499868897163,0.06915062797210393
16805,"Ellis, Edward Sylvester",0.01211631663974152,0.08945890617833611,0.09064115123467216,0.0809921862709109,0.0668543989077397
1684,"Meredith, George",0.0044426494345718905,0.19814750595684225,0.21613941154612706,0.21001415910640306,0.1940701435918918
16855,"Ellis, Edward Sylvester",0.0117124394184168,0.0837202018055105,0.08936172009593622,0.07839949656510567,0.05871674928436781
16869,"Ellis, Edward Sylvester",0.019386106623586433,0.05069748190574207,0.050738100868155264,0.04693901096019718,0.039997827891425614
16871,"Bower, B. M.",0.020597738287560584,0.08882127235913326,0.08868611289396344,0.07416854580733127,0.06725779050012799
1688,"London, Jack",0.01655896607431341,0.07222041994339601,0.06834189102455833,0.0712800881011065,0.053364053154599835
16890,"Quiller-Couch, Arthur",0.0117124394184168,0.09929189086393787,0.10219403438840656,0.09078399496565104,0.07788560745343542
16898,"Quiller-Couch, Arthur",0.01009693053311793,0.008770261653597037,0.008415532209573353,0.008736693062037863,0.007098140519909703
1690,"Haggard, H. Rider (Henry Rider)",0.011308562197092085,0.13492107883167587,0.125,0.11194713933609524,0.09928863444188446
16908,"Davis, Richard Harding",0.0117124394184168,0.06569865649435637,0.06687666790527988,0.06201688604541403,0.05009813276237908
16937,"Morley, John",0.0117124394184168,0.010492991621267884,0.011928689659831774,0.012785148670617232,0.011543205566803973
1695,"Chesterton, G. K. (Gilbert Keith)",0.009693053311793216,0.06442338885595067,0.06678377191500863,0.06463474749593581,0.05583870542328966
1696,"Chesterton, G. K. (Gilbert Keith)",0.009693053311793216,0.05005984808653922,0.04775276154443806,0.04659499711573759,0.0450712529187709
16971,"Oppenheim, E. Phillips (Edward Phillips)",0.01817447495961228,0.10298345508037543,0.10008276188224166,0.10163721222927263,0.09857494162458208
1698,"Verne, Jules",0.00605815831987076,0.06458000067119349,0.06099888524811674,0.06159106403062563,0.05384502005321666
1699,"Oppenheim, E. Phillips (Edward Phillips)",0.009693053311793216,0.09230029196916983,0.09781947775563288,0.09645602810844826,0.08059298564081083
16998,"Oppenheim, E. Phillips (Edward Phillips)",0.0117124394184168,0.09198706833868424,0.08536296996925988,0.08767108920237034,0.07783906226969832
170,"Collins, Wilkie",0.009289176090468495,0.06727596120501605,0.07628449819275074,0.07604174314332163,0.05367435437951392
17000,"Wheatley, Henry B. (Henry Benjamin)",0.012520193861066236,0.014956428355687806,0.01779380468195791,0.02037233205726572,0.01972740037391298
1701,"Wiggin, Kate Douglas Smith",0.009693053311793216,0.09356437304934392,0.09033290544877208,0.08546226860349257,0.07301387822228429
17031,"Lang, Andrew",0.0117124394184168,0.11263745483427115,0.114963010505692,0.11743038439351827,0.10039796132095233
17040,"Oppenheim, E. Phillips (Edward Phillips)",0.0117124394184168,0.08565547637958229,0.08025369050434078,0.07535161780900937,0.0676146369087792
17063,"Oppenheim, E. Phillips (Edward Phillips)",0.020597738287560584,0.09180808340697816,0.08547697868459278,0.08562378729875715,0.07480586779616312
17103,"Oppenheim, E. Phillips (Edward Phillips)",0.01009693053311793,0.07596791695099167,0.07420700604668445,0.0743783103466359,0.07370429844771813
1711,"Haggard, H. Rider (Henry Rider)",0.009693053311793216,0.1300996722338438,0.11351890011147517,0.09784257171325188,0.0974500996842685
1712,"Conrad, Joseph",0.009693053311793216,0.15082836463705213,0.16024136067290476,0.15013896900728932,0.12135880906389875
1717,"Chesterton, G. K. (Gilbert Keith)",0.009693053311793216,0.05580973901759646,0.06517498226531095,0.06849651266453406,0.0587322643456135
1718,"Chesterton, G. K. (Gilbert Keith)",0.009693053311793216,0.06402067275961204,0.06461338377867107,0.06408935969374377,0.05802632905893396
1719,"Chesterton, G. K. (Gilbert Keith)",0.009693053311793216,0.02199277348338237,0.021260514137080702,0.018335518380617755,0.012295686037220631
17192,"Doré, Gustave",0.0117124394184168,0.006980412336536417,0.008660439820288484,0.00898211757302428,0.007152443234269668
17197,"Oppenheim, E. Phillips (Edward Phillips)",0.01211631663974152,0.10999742709160673,0.1203171975813262,0.11985736011327285,0.10471890587788096
1720,"Chesterton, G. K. (Gilbert Keith)",0.009693053311793216,0.0700837873211549,0.07098520420227679,0.06523886936913315,0.05465956076861614
1721,"Chesterton, G. K. (Gilbert Keith)",0.009693053311793216,0.029924043269607237,0.0293002398405567,0.0281587917562536,0.0230631385417394
1723,"Bower, B. M.",0.009693053311793216,0.08432427595001846,0.08674374218829173,0.07344695579212335,0.07529459222540281
1724,"Haggard, H. Rider (Henry Rider)",0.011308562197092085,0.16004608861991432,0.14528088369422015,0.12792909958571502,0.11637071687340485
17250,"Burgess, Thornton W. (Thornton Waldo)",0.020597738287560584,0.03550613582719005,0.03561716717900213,0.030854266086318107,0.02560760858603489
17253,"Ellis, Edward Sylvester",0.01494345718901454,0.08738939290548478,0.08333614836334155,0.0856531543342598,0.06344884296430761
17263,"Quiller-Couch, Arthur",0.019386106623586433,0.08139339769333169,0.07594247204675203,0.07514814620588389,0.06888687193092695
17272,"Oppenheim, E. Phillips (Edward Phillips)",0.01009693053311793,0.10289396261452237,0.09963939465594704,0.10078556819969584,0.08968481153079352
1730,"London, Jack",0.011308562197092085,0.11352119293456983,0.1188435293720231,0.10584089359693744,0.0903209290418674
1733,"Davis, Richard Harding",0.009693053311793216,0.07922320539639569,0.0826478735263318,0.07643400283182128,0.06239381879959971
1734,"Wells, H. G. (Herbert George)",0.009693053311793216,0.06921123577908785,0.06906394622166673,0.07060674392993864,0.059027050509281885
17356,"Oppenheim, E. Phillips (Edward Phillips)",0.0117124394184168,0.0889890707326077,0.09056514542445022,0.09435628507000893,0.08188849325482712
1737,"Bell, Clara",0.009693053311793216,0.006085487678006107,0.005936898287335743,0.005934238816927999,0.0050501524354767385
17396,"Burnett, Frances Hodgson",0.0117124394184168,0.09944850267918068,0.099280478329899,0.08557973674550318,0.06997292621812624
17397,"Seaman, Owen",0.0210016155088853,0.012115042564854073,0.012135594365435936,0.013013792018459279,0.012497381833414787
17398,"Doyle, Arthur Conan",0.01009693053311793,0.004038347521618024,0.0034033712799378447,0.003031097592951911,0.002971134228552368
1740,"Bower, B. M.",0.009693053311793216,0.0951528643182352,0.10056413201364726,0.08654255598091143,0.07510065395983151
17403,"Henty, G. A. (George Alfred)",0.0117124394184168,0.12287315561621155,0.1291085362969969,0.1193476322827626,0.10774434282079327
1742,"Davis, Richard Harding",0.009693053311793216,0.006174980143859138,0.006713846569604432,0.0057853059940217106,0.006151721783921742
1743,"Wells, H. G. (Herbert George)",0.009693053311793216,0.08132627834394192,0.08005100834374894,0.08021815512087682,0.06766893962313916
17436,"Henty, G. A. (George Alfred)",0.0117124394184168,0.13165460382804026,0.12630054386379758,0.11469715244637894,0.09808621719534237
17452,"Quiller-Couch, Arthur",0.014539579967689824,0.07998389135614645,0.0886650001689018,0.09310818606114636,0.07532562234789422
17456,"Wiggin, Kate Douglas Smith",0.0117124394184168,0.017831373821216426,0.018786102759855417,0.018108972678168755,0.015010821755218881
17470,"Quiller-Couch, Arthur",0.01050080775444265,0.06784647567482913,0.06936796946255447,0.07474749593581205,0.06988759338127487
17471,"Seaman, Owen",0.0117124394184168,0.011712326468515432,0.011688004594128974,0.012566993549740415,0.01169835617926102
17496,"Finley, Martha",0.012924071082390954,0.05441141923864285,0.056949464581292436,0.058891394409775026,0.05168842654006377
17506,"Meade, L. T.",0.0117124394184168,0.08753481816249595,0.0790249299057528,0.07730242802454244,0.07259497156865027
17508,"Wells, H. G. (Herbert George)",0.012520193861066236,0.054053449375230725,0.05753217579299395,0.06449000996381561,0.05705663773107745
17546,"Henty, G. A. (George Alfred)",0.0117124394184168,0.13898179946975714,0.13865148802486232,0.1334354187424616,0.11507520925938855
176,"James, Henry",0.009289176090468495,0.1470249348382983,0.14887426949971286,0.14649326131417484,0.1267968380305181
1760,"Davis, Richard Harding",0.009693053311793216,0.015974405154766034,0.015361618754855928,0.014549268446169172,0.01203192999604366
1761,"Davis, Richard Harding",0.009693053311793216,0.015213719195015268,0.015648751815694355,0.015400912475745975,0.013040408977014436
1762,"Davis, Richard Harding",0.009693053311793216,0.008009575693846274,0.00925159612201466,0.008468194451727936,0.006624931151915722
17620,"Conrad, Joseph",0.01009693053311793,0.03099795285984361,0.037187953923588826,0.03784152289055536,0.03540536976269714
17621,"Conrad, Joseph",0.01009693053311793,0.008535343930732832,0.007913049353106105,0.007547328124180607,0.007959226419046289
1763,"Davis, Richard Harding",0.009693053311793216,0.0053136151600237155,0.005780664121879539,0.005451780376527349,0.0045614280062370545
17636,"Stratemeyer, Edward",0.0117124394184168,0.06462474690412001,0.057519508157956964,0.05729298862027375,0.05223921121428627
1764,"Davis, Richard Harding",0.009693053311793216,0.008803821328291925,0.009150255041718744,0.008711521317321306,0.007067110397418294
17642,"Conrad, Joseph",0.01009693053311793,0.17971205799111786,0.18577509036246329,0.1766427185484294,0.14844810599889846
17652,"Wheatley, Henry B. (Henry Benjamin)",0.0117124394184168,0.022451422370879152,0.025816640205384583,0.02079186113587498,0.016003785674943954
17665,"Alcott, Louisa May",0.0117124394184168,8.949246585303112e-05,0.0006333817518494747,0.006544653626304473,0.011977627281683691
17677,"Altsheler, Joseph A. (Joseph Alexander)",0.004846526655896608,0.1190137930262996,0.1154739384521839,0.11139336095233099,0.08686107038407534
17689,"Kipling, Rudyard",0.0117124394184168,0.03979058762990391,0.03882207884336047,0.03920079710524936,0.03127060594071696
17731,"Conrad, Joseph",0.01009693053311793,0.06474779904466793,0.06451204269837517,0.06289579946510042,0.054876771626056
17732,"Conrad, Joseph",0.01009693053311793,0.03718411956193438,0.038724960308076886,0.03703812470501862,0.03198429875801935
17766,"Henty, G. A. (George Alfred)",0.0117124394184168,0.1522154978577741,0.1531305948721413,0.13854108762913628,0.11372539893101227
17774,"Ruskin, John",0.012520193861066236,0.06092199612945085,0.06371820423605716,0.07522156379464051,0.061137098838697675
178,"James, Henry",0.009289176090468495,0.08075576387412885,0.08624125933182447,0.08486443966647438,0.07263375922176453
17816,"Meredith, George",0.0117124394184168,0.13572651102435312,0.14596915853122994,0.1467135140804447,0.11962887973500275
17842,"Quiller-Couch, Arthur",0.0117124394184168,0.10833062991509404,0.09798837955612606,0.0968021395983009,0.0879548822018975
17866,"Piper, H. Beam",0.015347334410339256,0.07553164117995816,0.07492483869878053,0.07541454717080077,0.0650856819257294
179,"James, Henry",0.009289176090468495,0.06765630418489144,0.06917373239198729,0.06937332843882743,0.05965541048973291
17944,"Van Dyke, Henry",0.019386106623586433,0.015582875616659022,0.01750244907610715,0.014287062772038388,0.013606708712482644
17945,"Twain, Mark",0.0117124394184168,0.00025729083932746416,0.0007347228321453909,0.008396874508364361,0.013257619834454296
17954,"Morley, John",0.0117124394184168,0.01163402056089403,0.01227071580583049,0.01306413550789239,0.01025545548341052
17994,"Seaman, Owen",0.0117124394184168,0.013625227926123971,0.013579704759652736,0.014440190885730769,0.013304165018191408
18000,"Trollope, Anthony",0.0117124394184168,0.3032228474265323,0.32454480964767085,0.2725428706277204,0.2609090274383858
18035,"Wells, Carolyn",0.012924071082390954,0.06453525443826698,0.055872715603148326,0.05934658346006608,0.05842196312069942
1804,"Wells, H. G. (Herbert George)",0.009693053311793216,0.05692839484075935,0.0637097591460325,0.07298337616026011,0.0583288727532252
18058,"Finley, Martha",0.012924071082390954,0.06834987079525243,0.07313025706854034,0.07164717604488961,0.06046219367450952
1806,"Davis, Richard Harding",0.009693053311793216,0.010179767990782277,0.010176333479714894,0.008837380040904085,0.007036080274926885
1807,"Davis, Richard Harding",0.009693053311793216,0.02260803418612196,0.023608249163936085,0.021897320258010385,0.016515782696052198
1808,"Davis, Richard Harding",0.009693053311793216,0.01424048862886356,0.012139816910448265,0.012973936755991398,0.010247697952787668
18105,"Piper, H. Beam",0.0117124394184168,0.010213327665477162,0.010725264331317772,0.009861030992710684,0.007361896561086675
18109,"Piper, H. Beam",0.0117124394184168,0.009810611569138523,0.008913792521028275,0.009019875190099114,0.007439471867315197
18137,"Piper, H. Beam",0.012924071082390954,0.0653966194221024,0.06885281897105024,0.06641145314384603,0.058677961631253536
18151,"Piper, H. Beam",0.0117124394184168,0.039745841396977385,0.04266881734959295,0.04180187739262678,0.03359010759694974
1817,"Davis, Richard Harding",0.009693053311793216,0.008076695043236047,0.00949650373272979,0.008873040012585872,0.006407720294475863
1818,"Davis, Richard Harding",0.009693053311793216,0.008859754119450069,0.007997500253352701,0.007822119670669673,0.0062525696820188185
18185,"Chambers, Robert W. (Robert William)",0.0117124394184168,0.138623829606345,0.14434770124649526,0.14783575436572444,0.13868913247535045
1819,"Davis, Richard Harding",0.009693053311793216,0.005403107625876745,0.006029794277607,0.00547904976663695,0.004429549985648568
1820,"Davis, Richard Harding",0.009693053311793216,0.006588882798429407,0.006207141168124852,0.005957312916251508,0.0052130605785566326
1821,"Davis, Richard Harding",0.009693053311793216,0.005682771581667467,0.006397155693679695,0.005107766532067754,0.004530397883745646
1822,"Davis, Richard Harding",0.009693053311793216,0.00924009709932545,0.0102058912948012,0.008787036551470975,0.007136928173023962
1823,"Davis, Richard Harding",0.009693053311793216,0.01401675746423098,0.011869574029659156,0.011813938853636793,0.010480423871473231
1825,"Burgess, Thornton W. (Thornton Waldo)",0.009693053311793216,0.019285626391328182,0.0174517785359592,0.01453038963763176,0.014599672632207716
1826,"Bell, Clara",0.009693053311793216,0.014654391283433824,0.015695199810829983,0.016263044732288002,0.013715314141202571
18261,"Piper, H. Beam",0.012520193861066236,0.0022484982045574034,0.0024659662872006213,0.0038030310975929525,0.003839977658311806
18264,"Optic, Oliver",0.0117124394184168,0.0665600214781918,0.07910938080599939,0.07384131312601605,0.055830947892666814
1828,"Scott, Walter",0.009693053311793216,0.0966630496795051,0.110546228422795,0.10407467617599243,0.0830753954401235
18327,"Doré, Gustave",0.0117124394184168,0.0428445180271386,0.042960172955443715,0.04257171325187477,0.03510282606840591
18338,"Howells, William Dean",0.0117124394184168,0.10674213864620273,0.0906622639597338,0.08613771042005347,0.0774667007998014
18342,"Piper, H. Beam",0.0117124394184168,0.00606311456154285,0.005185285275141033,0.005491635638995228,0.004902759353642549
18349,"Henty, G. A. (George Alfred)",0.01009693053311793,0.14131979014016754,0.14536533459446674,0.14459069694268184,0.1270761091329408
18356,"Henty, G. A. (George Alfred)",0.0117124394184168,0.11705614533576456,0.11631844745464985,0.10913209921862707,0.08598446942369306
18357,"Henty, G. A. (George Alfred)",0.0117124394184168,0.1399662165941405,0.13560703307097252,0.1261020504483717,0.10917172845539808
1837,"Twain, Mark",0.009693053311793216,0.07993914512321994,0.08839053474310038,0.07914625832503015,0.0627041200245138
18371,"Ruskin, John",0.0117124394184168,0.02235074334679449,0.029692936526703382,0.03135350568986313,0.02222532523447137
18419,"Churchill, Winston",0.012520193861066236,0.08483885762867338,0.09045535925412963,0.10417955844564476,0.0857982886887446
1842,"Verne, Jules",0.009693053311793216,0.1047956775138993,0.1216050738100868,0.1145775866589753,0.08665937458788119
18460,"Piper, H. Beam",0.01211631663974152,0.010358752922488338,0.011253082457859,0.010012061461010016,0.007361896561086675
1848,"Haggard, H. Rider (Henry Rider)",0.009693053311793216,0.19278914456389204,0.17811961625510925,0.1606062195185904,0.13249862303831444
1849,"Oppenheim, E. Phillips (Edward Phillips)",0.009693053311793216,0.08142695736802658,0.08288433604702226,0.0864964077822644,0.08312969815448347
18531,"Wiggin, Kate Douglas Smith",0.0117124394184168,0.044209278131397314,0.044843428030942815,0.041073994441239714,0.034489981149200585
1854,"Wormeley, Katharine Prescott",0.009693053311793216,0.12533419842716992,0.14482484883288854,0.14217211180449946,0.11358576337980095
18555,"Howells, William Dean",0.0117124394184168,0.0687637734498227,0.07416478059656116,0.06811683884839267,0.058864142366202
18565,"Howells, William Dean",0.0117124394184168,0.01969952904589845,0.018781880214843092,0.019585715034873358,0.01639166220608656
18566,"James, Henry",0.0117124394184168,0.057946371639837575,0.06774651217781981,0.06717080077612879,0.05280551094975448
18577,"Quiller-Couch, Arthur",0.012520193861066236,0.07335026232479053,0.07442235584231327,0.06719597252084535,0.05781687573211696
18579,"Optic, Oliver",0.01211631663974152,0.06507220923338516,0.07880958011012397,0.07131365042739525,0.055807675300798255
1858,"Kipling, Rudyard",0.009693053311793216,0.08745651225487454,0.08856788163361821,0.08063558655409303,0.06477538070081533
18581,"Alger, Horatio, Jr.",0.019386106623586433,0.05813654312977527,0.052883153734418806,0.05673291730033037,0.057537604629694275
18584,"Piper, H. Beam",0.0117124394184168,0.017920866287069456,0.018722764584670475,0.01854318527452934,0.01707432490089755
18605,"Howells, William Dean",0.01655896607431341,0.09688678084413767,0.0995211633956018,0.08573915779537469,0.07132273654650252
18612,"McCutcheon, George Barr",0.0117124394184168,0.145436443569407,0.15163159139276422,0.14287901830195604,0.12785186219522598
1863,"Thackeray, William Makepeace",0.004038772213247175,0.07239940487510207,0.07549910482045738,0.07548167182337825,0.06541925574251205
18632,"Piper, H. Beam",0.0117124394184168,0.005157003344780911,0.005227510725264332,0.005149719439928682,0.004445065046894273
18639,"Chesterton, G. K. (Gilbert Keith)",0.0117124394184168,0.045148949022854136,0.0487197243522616,0.049359693743772616,0.039121226931043314
18640,"Trollope, Anthony",0.0117124394184168,0.3059188079603549,0.3317653616187549,0.29177827888195496,0.2694733412460146
18641,"Piper, H. Beam",0.01211631663974152,0.013166579038627186,0.013309461878863628,0.013349415281346687,0.011946597159192286
18645,"Trollope, Anthony",0.012924071082390954,0.07724318458939737,0.08322636219302097,0.07347212753683989,0.06154824796170884
1865,"Trollope, Anthony",0.00605815831987076,0.1583009855357802,0.16301557274600545,0.1635659971681787,0.1332355884474854
18651,"Crawford, F. Marion (Francis Marion)",0.0117124394184168,0.06802546060653518,0.07747525588622775,0.06865383606901253,0.06195163955409715
1866,"Trollope, Anthony",0.0068659127625201955,0.15548197286140972,0.17676417930615138,0.18422570664429175,0.1445305530343581
18666,"Meade, L. T.",0.0117124394184168,0.09706576577584376,0.0880696213221633,0.08697047564109288,0.077016764023676
18668,"Chambers, Robert W. (Robert William)",0.0117124394184168,0.07776895282628392,0.07495439651386683,0.08084744873879071,0.06938335389078949
1867,"Wiggin, Kate Douglas Smith",0.011308562197092085,0.02059445370442876,0.02088893017599568,0.02176307095285542,0.0188973445972678
18678,"Optic, Oliver",0.0117124394184168,0.07003904108822838,0.0858612302807148,0.08273323194713933,0.058639173978139274
18679,"Lang, Andrew",0.012520193861066236,0.08669582629512378,0.09333935749755093,0.09465415071582148,0.07269581946674734
18774,"Altsheler, Joseph A. (Joseph Alexander)",0.0117124394184168,0.12933898627409304,0.12373323649630105,0.11294561854318527,0.08955293351020502
1878,"Oppenheim, E. Phillips (Edward Phillips)",0.009693053311793216,0.09039857706979293,0.08679019018342736,0.08038177146153443,0.07403011473387791
1880,"Cooper, James Fenimore",0.009693053311793216,0.19658138780441425,0.21120325642671348,0.20444491058786515,0.1761967930368405
18800,"Piper, H. Beam",0.020597738287560584,0.02415177922208674,0.026568253217579302,0.02713304315905396,0.02201587190765436
18810,"MacDonald, George",0.0117124394184168,0.2394594655062477,0.2429399047393845,0.2254821962347265,0.17084409690707253
18811,"MacDonald, George",0.01009693053311793,0.041356705782331964,0.041993210147620176,0.035985106717709374,0.029602736856803744
18813,"Henty, G. A. (George Alfred)",0.019386106623586433,0.1622498405915452,0.16097186096003782,0.15035712412816613,0.13027996928017874
18814,"Piper, H. Beam",0.020597738287560584,0.010280447014866936,0.009897645508901123,0.01064555036971,0.009371096992405377
