ID,Author,/,%,*,:,?,"""",',!,@,>,#,_,<,(,;
7160,"Twain, Mark",0.05797101449275361,0.0,0.05319148936170212,0.006568144499178981,0.004581901489117984,0.03104592656032545,0.003282170093638382,0.0076931779613078404,0.09090909090909093,0.0,0.0,0.0,0.0,0.009584664536741214,0.007733007733007733
7161,"Twain, Mark",0.05797101449275361,0.0,0.05319148936170212,0.011494252873563218,0.0021000381825124095,0.02012632480462477,0.0033465263699842328,0.006335558321077044,0.09090909090909093,0.0,0.0,0.0011299435028248588,0.0,0.012779552715654952,0.0067445781731496025
7162,"Twain, Mark",0.05797101449275361,0.0,0.05319148936170212,0.005473453749315819,0.002577319587628866,0.02012632480462477,0.004022267271615664,0.006788098201153976,0.09090909090909093,0.0,0.0,0.0011299435028248588,0.0,0.02715654952076677,0.006860864003721146
7183,"Hawthorne, Nathaniel",0.026570048309178744,0.0,0.05319148936170212,0.07827038861521621,0.02233676975945017,0.24023123862541484,0.016603919297229458,0.02443715352415432,0.0,0.0,0.0,0.04858757062146893,0.0,0.134185303514377,0.07744636316064887
7193,"Twain, Mark",0.05797101449275361,0.0,0.06382978723404256,0.019704433497536943,0.003913707521954945,0.030617706883631305,0.007658396885156225,0.008937662631519402,0.09090909090909093,0.0,0.0,0.0,0.0,0.01757188498402556,0.0027908599337170764
7194,"Twain, Mark",0.05797101449275361,0.0,0.05319148936170212,0.026819923371647517,0.00782741504390989,0.05652499732362703,0.010264826077163176,0.006901233171173209,0.09090909090909093,0.0,0.0,0.0,0.0,0.01757188498402556,0.008081865224722368
7195,"Twain, Mark",0.05797101449275361,0.0,0.06382978723404256,0.019704433497536943,0.006204658266513937,0.046675944759661706,0.010393538629854877,0.011313497001923294,0.09090909090909093,0.0,0.0,0.0,0.0,0.012779552715654952,0.004128146985289842
7196,"Twain, Mark",0.05797101449275361,0.0,0.05319148936170212,0.014778325123152709,0.002577319587628866,0.041965528316026124,0.00769057502332915,0.008371987781423238,0.09090909090909093,0.0,0.0,0.0,0.0,0.01597444089456869,0.0054654340368626075
7197,"Twain, Mark",0.05797101449275361,0.0,0.05319148936170212,0.014778325123152709,0.0043909889270714025,0.04110908896263783,0.00720790295073527,0.0099558773616925,0.09090909090909093,0.0,0.0,0.0,0.0,0.014376996805111819,0.004593290307576022
7198,"Twain, Mark",0.05797101449275361,0.0,0.05319148936170212,0.01915708812260537,0.008304696449026346,0.057595546515362375,0.01473758728319979,0.008937662631519402,0.09090909090909093,0.0,0.0,0.0,0.0,0.011182108626198084,0.0030815745101459386
7199,"Twain, Mark",0.05797101449275361,0.0,0.05319148936170212,0.022441160372194853,0.005631920580374189,0.03768333154908468,0.010554429320719505,0.01267111664215409,0.09090909090909093,0.0,0.0,0.0,0.0,0.014376996805111819,0.004825861968719112
7200,"Twain, Mark",0.05797101449275361,0.0,0.05319148936170212,0.013683634373289543,0.004772814051164568,0.032544695428754954,0.011294526498696784,0.005769883470980879,0.09090909090909093,0.0,0.0,0.0,0.0,0.011182108626198084,0.0043025757311471605
7372,"Hawthorne, Nathaniel",0.026570048309178744,0.0,0.26595744680851063,0.013683634373289543,0.023959526536846125,0.17439246333369018,0.010329182353509023,0.027491797714673603,0.0,0.0,0.0,0.011299435028248588,0.0,0.057507987220447275,0.05663119948834235
7586,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.3723404255319149,0.015873015873015872,0.006013745704467354,0.06262712771651857,0.003282170093638382,0.013349926462269486,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.02236421725239616,0.006046863189720333
7587,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.3723404255319149,0.012041598248494802,0.0035318823978617796,0.027406059308425226,0.0032178138172925318,0.011313497001923294,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0014124293785310734,0.002136752136752137,0.02715654952076677,0.008081865224722368
7588,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.3723404255319149,0.01696770662287904,0.006777395952653685,0.05513328337437105,0.0064034494964121365,0.014707546102500284,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.028753993610223638,0.009302866445723588
7589,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.3723404255319149,0.011494252873563218,0.00429553264604811,0.03639867251900225,0.003121279402773756,0.010069012331711731,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.014376996805111819,0.005349148206291063
7590,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.3723404255319149,0.01751505199781062,0.005918289423444063,0.05609677764693288,0.003957910995269814,0.012557981672134856,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.019169329073482427,0.00837257980115123
7591,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.3723404255319149,0.01751505199781062,0.0035318823978617796,0.04581950540627342,0.003507417060848859,0.012897386582192557,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.03354632587859425,0.006860864003721146
7592,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.3723404255319149,0.014230979748221129,0.00429553264604811,0.0344716839738786,0.004633651896901245,0.015499490892634913,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.03514376996805112,0.009826152683295541
7593,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.3723404255319149,0.01696770662287904,0.0074455899198167235,0.03800449630660529,0.0026386073301798763,0.01267111664215409,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.05271565495207668,0.009186580615152044
7594,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.3723404255319149,0.016420361247947456,0.006300114547537228,0.04442779145701745,0.003732664028059336,0.01719651544292341,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.04952076677316294,0.008256293970579684
7595,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.37765957446808507,0.013136288998357963,0.003245513554791905,0.036933947114869935,0.0037970203044051867,0.012784251612173322,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.04313099041533546,0.007791150648293505
7596,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.37765957446808507,0.010946907498631638,0.004677357770141275,0.05631088748527995,0.005309392798532677,0.016630840592827243,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.030351437699680513,0.008081865224722368
7597,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.37765957446808507,0.009852216748768476,0.004200076365024819,0.030831816721978374,0.00357177333719471,0.011087227061884829,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.05271565495207668,0.00837257980115123
7598,"Lytton, Edward Bulwer Lytton, Baron",0.05072463768115942,1.0,0.37765957446808507,0.010946907498631638,0.0028636884306987398,0.02451557649073975,0.0026064291920069502,0.0076931779613078404,0.09090909090909093,0.002272727272727273,0.022222222222222227,0.0002824858757062147,0.002136752136752137,0.03514376996805112,0.005407291121576835
